"id","sku_name","base_price","cogs","category"
"P504388","AT-DP-16",12107.5,10382,"Kids & Baby"
"P504397","AT-GP-15",12107.5,8468,"Kids & Baby"
"P504550","AT-HP-17",12107.5,10382,"Kids & Baby"
"P504551","AT-TP-13",12107.5,7830,"Kids & Baby"
"P504554","AT-SP-12",12107.5,10266,"Kids & Baby"
"P504617","AT-FP-11",12107.5,10498,"Kids & Baby"
"P143416","AKL_A132136886-GFKU2474-Multi-S",117015,88914,"Women Fashion"
"P604186","AKL_A132136648-GFKU2466-Multi-S",117015,92394,"Women Fashion"
"P162845","AKL_A132136649-GFKU2466-Multi-M",117015,91234,"Women Fashion"
"P504494","AT-ZBP-21",11623.2,7076,"Kids & Baby"
"P504552","AT-BBP-20",11623.2,8700,"Kids & Baby"
"P504553","AT-SBP-19",11623.2,8236,"Kids & Baby"
"P107647","UnzeLondon_L28008-8",115855,82244,"Women Fashion"
"P434604","UnzeLondon_GS5164-6",115855,74124,"Women Fashion"
"P831563","UnzeLondon_L27867-5",115855,93786,"Women Fashion"
"P824991","AKL_A131128796_SS-49_Mustard",115275,76038,"Women Fashion"
"P349685","AKL_A131128854_SS-64_Beige",115275,86420,"Women Fashion"
"P185613","e-seller_183",11165,7888,"Mobiles & Tablets"
"P516754","Brand City_Pretty3-Silver-39",109417,82012,"Women Fashion"
"P792109","Brand City_Pretty11-Gold-37",109417,96280,"Women Fashion"
"P384092","Brand City_Pretty20-Silver-36",109417,96280,"Women Fashion"
"P553813","Brand City_Pretty4-Silver-37",109417,95178,"Women Fashion"
"P704119","Brand City_Pretty4-Gold-38",109417,65598,"Women Fashion"
"P741369","Brand City_Pretty5-Gold-35",109417,66700,"Women Fashion"
"P992567","Brand City_Pretty2-Grey-38",109417,96280,"Women Fashion"
"P838132","Brand City_Pretty20-Silver-37",109417,82012,"Women Fashion"
"P584015","Brand City_Pretty20-Silver-38",109417,94076,"Women Fashion"
"P869296","Brand City_Pretty20-Silver-40",109417,72210,"Women Fashion"
"P855606","Brand City_Pretty5-Gold-40",109417,85318,"Women Fashion"
"P447595","Brand City_Pretty2-Gold-39",109417,78764,"Women Fashion"
"P870985","Brand City_Pretty3-Gold-40",109417,77662,"Women Fashion"
"P417264","Brand City_Pretty4-Silver-36",109417,66700,"Women Fashion"
"P886258","Brand City_Pretty2-Silver-36",109417,80968,"Women Fashion"
"P633872","Brand City_Pretty5-Silver-40",109417,94076,"Women Fashion"
"P279836","Brand City_Pretty5-Gold-36",109417,65598,"Women Fashion"
"P965037","Brand City_Pretty2-Gold-38",109417,72210,"Women Fashion"
"P751327","BWS_E035B-Orange",10875,8758,"Women Fashion"
"P726368","BWS_PN011C",10875,7018,"Women Fashion"
"P299097","CBS_9780470343845",108442.6,70470,"School & Education"
"P311939","Bien_20594-38",108315,79054,"Men Fashion"
"P796988","Origins_17SE56-XS",107445,81606,"Women Fashion"
"P695899","UnzeLondon_L27898-6",101355,75980,"Women Fashion"
"P662566","UnzeLondon_L27866-6",101355,60784,"Women Fashion"
"P136833","UnzeLondon_GS5467-9",101355,64844,"Women Fashion"
"P732324","UnzeLondon_GS5467-7",101355,66874,"Women Fashion"
"P540967","UnzeLondon_L27031-7",101355,62814,"Women Fashion"
"P132690","UnzeLondon_L27942-7",101355,81084,"Women Fashion"
"P417708","UnzeLondon_L27030-7",101355,60784,"Women Fashion"
"P619343","UnzeLondon_L27942-6",101355,86130,"Women Fashion"
"P946627","Brand City_Pretty1-Gold-38",101297,76966,"Women Fashion"
"P487490","Brand City_Pretty10-Gold-36",101297,64786,"Women Fashion"
"P666955","Brand City_Pretty1-Gold-36",101297,83056,"Women Fashion"
"P129115","Jaza_2Premium5kg+FOC",99302.38,75458,"Superstore"
"P622025","Zedage_ZC5062-Green-34",98107,87290,"Men Fashion"
"P265553","lala_PSS17-VTK-010B-S",97875,86130,"Women Fashion"
"P272391","Gracill_GRC-14",97875,70470,"Men Fashion"
"P151386","lala_PSS17-VTK-010B-L",97875,76328,"Women Fashion"
"P936547","Gracill_GRC13",97875,62640,"Men Fashion"
"P909290","saloni_Golden Pearl 14",9787.5,8468,"Beauty & Grooming"
"P764945","saloni_Golden Pearl 26",9787.5,7482,"Beauty & Grooming"
"P176799","Paramount_9781107657823",96552.6,71398,"School & Education"
"P769687","UnzeLondon_L28130-6",95555,77372,"Women Fashion"
"P954537","UnzeLondon_L28130-8",95555,85956,"Women Fashion"
"P498453","UnzeLondon_L28173-6",95555,64960,"Women Fashion"
"P860673","Bien_20706-38",95265,70470,"Men Fashion"
"P337262","Bien_20627-34",95265,77140,"Men Fashion"
"P894863","AKL_A132135898-GFKU2450-Yellow-S",95265,81896,"Women Fashion"
"P546576","AKL_A132135849-GFKU2442-Multi-M",95265,65714,"Women Fashion"
"P834446","emo_Emo-VB-06 Navy Blue Blazer",93745.4,84332,"Women Fashion"
"P987500","emo_Emo-VB-01 Purple Blazer",93745.4,68382,"Men Fashion"
"P976035","emo_Emo-VB- 14 Black Blazer",93745.4,76850,"Men Fashion"
"P464565","emo_Emo-VB-08 Hunter Green Blazer",93745.4,75922,"Women Fashion"
"P948478","Jaza_2Sela5kg+FOC",93502.38,61654,"Superstore"
"P655085","Maguari_TTHT-5",9352.5,8294,"Home & Living"
"P762662","Atalian _LF311-Black-43",93177,82882,"Men Fashion"
"P240016","Atalian _LF311-Brown-43",93177,78242,"Men Fashion"
"P748072","Brand City_Blok124-Red-39",93177,78242,"Women Fashion"
"P991280","Atalian _LF311-Black-41",93177,62408,"Men Fashion"
"P480950","Atalian _LF311-Black-42",93177,82882,"Men Fashion"
"P842677","Brand City_Blok124-Black-41",93177,81954,"Women Fashion"
"P132311","Atalian _LF311-Brown-42",93177,81954,"Men Fashion"
"P174202","Brand City_Blok74-Black-37",93177,72674,"Women Fashion"
"P444154","Brand City_Pretty13-Silver-37",93177,71746,"Women Fashion"
"P613355","Atalian _LF311-Brown-45",93177,69832,"Men Fashion"
"P965973","Brand City_Blok78-Gold-37",93177,58696,"Women Fashion"
"P927570","Atalian _LF311-Black-40",93177,57768,"Men Fashion"
"P206745","Brand City_Blok124-Black-37",93177,59624,"Women Fashion"
"P209617","Atalian _LF311-Brown-40",93177,59624,"Men Fashion"
"P613724","Brand City_Blok123-Black-37",93177,56782,"Women Fashion"
"P927265","ajmery_TH281FA0U5ID4NAFAMZ-38",88189,56434,"Men Fashion"
"P820329","UnzeLondon_L27926-5",86855,62524,"Women Fashion"
"P815088","UnzeLondon_L27824-8",86855,73776,"Women Fashion"
"P348206","UnzeLondon_L27936-8",86855,59914,"Women Fashion"
"P971552","UnzeLondon_L27839-7",86855,63394,"Women Fashion"
"P383069","UnzeLondon_L27842-4",86855,73776,"Women Fashion"
"P580168","UnzeLondon_L27840-5",86855,76386,"Women Fashion"
"P526415","UnzeLondon_L27842-5",86855,66004,"Women Fashion"
"P396796","UnzeLondon_L27939-5",86855,52954,"Women Fashion"
"P884455","UnzeLondon_L27936-7",86855,69484,"Women Fashion"
"P228364","UnzeLondon_L27927-6",86855,71166,"Women Fashion"
"P288369","Posh_Bits CS0158-17.5",86565,58812,"Men Fashion"
"P543558","AKL_A132135843-GFKU2441-Multi-S",86565,60552,"Women Fashion"
"P926555","Posh_Navy Printed White Checkered Shirt-15",86565,56260,"Men Fashion"
"P425411","Posh_Navy Printed White Checkered Shirt-17.5",86565,55390,"Men Fashion"
"P300452","Posh_Ferozi & White Printed Shirt-14.5",86565,77024,"Men Fashion"
"P102034","AKL_A132135842-GFKU2441-Multi-XS",86565,60552,"Women Fashion"
"P789933","AKL_A132135844-GFKU2441-Multi-M",86565,66642,"Women Fashion"
"P649899","Huawei P8 lite-Gold",853035,742110,"Mobiles & Tablets"
"P201506","Brand City_Blok29-Black-36",85057,51852,"Women Fashion"
"P351734","GBHII_GS62-Brown-Brown-9",84825,55970,"Men Fashion"
"P161144","GBHII_GS62-Brown-Brown-10",84825,55100,"Men Fashion"
"P985470","AT-DH-7",84752.5,66932,"Kids & Baby"
"P271740","Manhattan_INT Patch Cbl Cat.6 UTP Blu 2m",8382.74,7424,"Mobiles & Tablets"
"P571651","AKL- 2801_Grey",83375,51678,"Women Fashion"
"P744335","ci_A023-L",83259,74066,"Men Fashion"
"P918881","ci_A024-L",83259,72384,"Men Fashion"
"P676515","ci_A007-S",83259,51620,"Men Fashion"
"P257297","ci_A007-L",83259,74066,"Men Fashion"
"P629419","ci_A008-M",83259,74878,"Men Fashion"
"P730879","Posh_Navy / White Printed Shirt-15",82215,72326,"Men Fashion"
"P895526","Posh_Navy / White Printed Shirt-14.5",82215,50112,"Men Fashion"
"P449319","Brand City_Pretty18-Gold-39",80997,48546,"Women Fashion"
"P539352","Brand City_Blok28-Black-39",80997,69600,"Women Fashion"
"P769117","Brand City_Blok110-Maroon-38",80997,52606,"Women Fashion"
"P640346","Brand City_Blok110-Black-39",80997,62350,"Women Fashion"
"P364053","Brand City_Pretty16-Gold-38",80997,54230,"Women Fashion"
"P520219","Brand City_Blok25-Black-38",80997,49358,"Women Fashion"
"P389134","Brand City_Blok25-Black-41",80997,49358,"Women Fashion"
"P173006","Brand City_Blok27-Beige-38",80997,50982,"Women Fashion"
"P463184","Brand City_Pretty16-Gold-40",80997,57478,"Women Fashion"
"P191676","Brand City_Blok24-Black-39",80997,72036,"Women Fashion"
"P972712","Brand City_Blok104-Beige-41",80997,60726,"Women Fashion"
"P934314","Brand City_Blok25-Black-37",80997,66410,"Women Fashion"
"P846628","Brand City_Blok110-Maroon-36",80997,54230,"Women Fashion"
"P565797","Brand City_Blok28-Black-38",80997,67222,"Women Fashion"
"P620024","Brand City_Mona19-Beige-40",80997,54230,"Women Fashion"
"P674640","Brand City_Mona19-Brown-40",80997,63974,"Women Fashion"
"P402292","Brand City_Mona84-Beige-39",80997,49358,"Women Fashion"
"P835622","Emo_HST-28676-M",8079.4,6090,"Men Fashion"
"P784041","saloni_Golden Pearl 4",7975,6264,"Beauty & Grooming"
"P149839","saloni_Golden Pearl 11",7975,6728,"Beauty & Grooming"
"P845159","iGeek_VR BOX Version 2.0 With Remote  - Virtual Reality Glasses ",78470.52,53302,"Mobiles & Tablets"
"P750292","Undies_UG25-Set-White-42B",78247.8,57884,"Women Fashion"
"P142158","AKL_A131128736_SS-72_Beige",78155,51562,"Women Fashion"
"P325363","GBHII_GL303-Fawn-8",78082.5,52258,"Women Fashion"
"P375108","Posh_CS0120-16.5",77865,70064,"Men Fashion"
"P532315","Posh_Dove CS0167-16",77865,61480,"Men Fashion"
"P117356","Posh_CS0084-15.5",77865,60726,"Men Fashion"
"P732080","emo_Emo-TB-25212-L",77099.4,58580,"Men Fashion"
"P974498","Brand City_Blok21-Black-40",76937,50750,"Women Fashion"
"P484052","Brand City_Blok23-Black-39",76937,57652,"Women Fashion"
"P774207","Brand City_Blok23-Black-41",76937,60726,"Women Fashion"
"P775778","Brand City_Blok38-Silver-41",76937,56898,"Women Fashion"
"P525309","Brand City_Blok39-Gold-39",76937,50750,"Women Fashion"
"P513890","ajmery_TH281FA1430QGNAFAMZ-38",76589,55100,"Men Fashion"
"P109741","ajmery_TH281FA0VCDKONAFAMZ-32",76589,54346,"Men Fashion"
"P500469","AKL_A131137942-SS-65-17",76125,62408,"Women Fashion"
"P295172","Maguari_TTBR-W",76125,46400,"Home & Living"
"P440481","Maguari_TTBR-T",76125,47908,"Home & Living"
"P488681","Maguari_TTBR-L",76125,53244,"Home & Living"
"P150890","piapl_9789351521105",75379.7,58000,"School & Education"
"P566753","Shark_OC212",7438.5,6496,"School & Education"
"P674474","AT-CTT-28",74097.9,63684,"Kids & Baby"
"P541429","Posh_Band CS0159-16",73515,59508,"Men Fashion"
"P821101","Posh_White & Navy Checkered-17",73515,55854,"Men Fashion"
"P963620","Posh_CS0122-14.5",73515,49938,"Men Fashion"
"P544487","Posh_Rust CS0163-16.5",73515,54346,"Men Fashion"
"P600335","Posh_CS0064-17",73515,64670,"Men Fashion"
"P967667","Posh_CS0135-14.5",73515,49242,"Men Fashion"
"P945937","Posh_Silvery CS0171-15.5",73515,66120,"Men Fashion"
"P422392","Zedage_ZS977-White-M",73457,49938,"Men Fashion"
"P933700","Zedage_ZS977-White-L",73457,57246,"Men Fashion"
"P534304","Zedage_ZS983-Grey -L",73457,51388,"Men Fashion"
"P612139","Undies_UG22-Set-Printed-36B",73027.8,48894,"Women Fashion"
"P277693","Undies_UG04-Set-Skin-36C",73027.8,48894,"Women Fashion"
"P309616","Undies_UG01-Set-Black-32B",73027.8,47444,"Women Fashion"
"P356000","Undies_UG29-Set-Printed-34B",73027.8,53302,"Women Fashion"
"P808936","UnzeLondon_L28015-8",72355,53534,"Women Fashion"
"P704537","UnzeLondon_L28035-8",72355,54984,"Women Fashion"
"P137185","UnzeLondon_L28019-8",72355,61480,"Women Fashion"
"P541904","UnzeLondon_L28035-6",72355,44834,"Women Fashion"
"P606291","UnzeLondon_L28022-7",72355,65076,"Women Fashion"
"P737121","UnzeLondon_L28022-5",72355,46980,"Women Fashion"
"P877019","UnzeLondon_L28019-7",72355,50634,"Women Fashion"
"P729511","UnzeLondon_L27565-7",72355,51330,"Women Fashion"
"P193762","AKL_A131137953-SS-75-17",71775,62408,"Women Fashion"
"P459363","AKL_A131137948-SS-72-17",71775,55216,"Women Fashion"
"P839743","AKL_A131137961-SS-79-17",71775,50924,"Women Fashion"
"P359717","AKL_A131137957-SS-77-17",71775,60958,"Women Fashion"
"P747415","AKL_A131137950-SS-73-17",71775,60262,"Women Fashion"
"P186832","L&S_meh006",69223,48430,"Home & Living"
"P651040","Brand City_Mona86-Beige-37",68817,59160,"Women Fashion"
"P514498","Brand City_Mona92-Beige-39",68817,49532,"Women Fashion"
"P580123","Brand City_Mona88-Beige-38",68817,49532,"Women Fashion"
"P929584","Brand City_Mona87-Grey-38",68817,42630,"Women Fashion"
"P465791","Brand City_Mona86-Beige-38",68817,51562,"Women Fashion"
"P405122","Brand City_Vogue54-Beige-38",68817,55042,"Women Fashion"
"P843354","Brand City_Mona86-Black-40",68817,50924,"Women Fashion"
"P497830","Brand City_Vogue51-Beige-39",68817,57072,"Women Fashion"
"P582301","Brand City_Vogue38-Black-38",68817,57072,"Women Fashion"
"P432448","Brand City_Vogue57-Beige-39",68817,46748,"Women Fashion"
"P652143","Brand City_Mona87-Grey-37",68817,59856,"Women Fashion"
"P696779","iGeek_Moka Fast Charging Power Bank - 7500 mAh - White",68166.82,48372,"Mobiles & Tablets"
"P874311","iGeek_Moka Fast Charging Power Bank - 7500 mAh -Pink",68166.82,51794,"Mobiles & Tablets"
"P884674","AT-MFNC-10",67317.7,46400,"Kids & Baby"
"P162222","AKL_DL-19-ORANGE",66671,56666,"Women Fashion"
"P309664","ajmery_TH281FA14ZVG8NAFAMZ-40",66064.9,57420,"Men Fashion"
"P994559","ajmery_TH281FA14ZVG8NAFAMZ-38",66064.9,59450,"Men Fashion"
"P966000","ajmery_TH281FA14ZVG8NAFAMZ-36",66064.9,48836,"Men Fashion"
"P689922","ajmery_TH281FA14ZVG8NAFAMZ-42",66064.9,55448,"Men Fashion"
"P481697","ajmery_TH281FA14ZVG8NAFAMZ-30",66064.9,50170,"Men Fashion"
"P309513","ajmery_TH281FA14ZVG8NAFAMZ-32",66064.9,44254,"Men Fashion"
"P870067","ajmery_TH281FA07TBQWNAFAMZ-Small",66064.9,42224,"Women Fashion"
"P630843","aybeez_ABZ-791-Size 42",65528.4,56318,"Men Fashion"
"P896247","AT-TT-2",65380.5,56840,"Kids & Baby"
"P564429","BWS_E028B-Blue",6525,4988,"Women Fashion"
"P850588","BWS_E028B-Teal",6525,5510,"Women Fashion"
"P311031","Brand City_Y31-Black-6",64757,58232,"Women Fashion"
"P373293","Brand City_Ivy67-Brown-37",64757,52432,"Women Fashion"
"P534534","Brand City_Ivy67-Brown-38",64757,40774,"Women Fashion"
"P955365","Paramount_9780521186049",64188.6,56434,"School & Education"
"P983869","UnzeLondon_L27801-6",63655,56608,"Women Fashion"
"P406694","UnzeLondon_L27987-7",63655,41354,"Women Fashion"
"P736946","UnzeLondon_L27987-4",63655,54056,"Women Fashion"
"P461546","UnzeLondon_L27986-4",63655,41992,"Women Fashion"
"P235544","Origins_17ST06-L",63075,45994,"Women Fashion"
"P793647","R-tree_RT4174-S",62605.2,50054,"Men Fashion"
"P492013","R-tree_RT4173-M",62605.2,46922,"Men Fashion"
"P245539","R-tree_RT4169-Medium",62605.2,46922,"Men Fashion"
"P301944","R-tree_RT4174-XL",62605.2,46922,"Men Fashion"
"P835188","R-tree_RT4173-S",62605.2,47560,"Men Fashion"
"P426304","ajmery_TH281FA1HH24ONAFAMZ-9",62263,52896,"Men Fashion"
"P159367","ajmery_TH281FA073E3SNAFAMZ-10",62263,44776,"Men Fashion"
"P983143","ajmery_TH281FA073E3SNAFAMZ-11",62263,37352,"Men Fashion"
"P765072","saloni_Golden Pearl 3",6162.5,4756,"Beauty & Grooming"
"P945774","Emo_BT-28614-S",60859.4,45008,"Men Fashion"
"P866778","Brand City_Lpesh1-Beige-10",60697,49764,"Women Fashion"
"P409591","Brand City_Lpesh1-Beige-8",60697,40658,"Women Fashion"
"P345668","Brand City_Br87-Gold-8",60697,36366,"Women Fashion"
"P422828","Brand City_OP42-Gold-7",60697,44254,"Women Fashion"
"P963281","vitamin_Silken",59885,53882,"Home & Living"
"P438413","STBB_Fundamental of Physics 1st Year by Dr. Muhammad Iqbal Bhatt",5921.8,4698,"School & Education"
"P930191","R-tree_RTP065-32",59125.2,43152,"Men Fashion"
"P699208","R-tree_RTP060-34",59125.2,47850,"Men Fashion"
"P118472","R-tree_RTP055-32",59125.2,51388,"Men Fashion"
"P599621","R-tree_RTP051-38",59125.2,36656,"Men Fashion"
"P114548","R-tree_RTP058-32",59125.2,50228,"Men Fashion"
"P768245","R-tree_RTP052-36",59125.2,41354,"Men Fashion"
"P349337","R-tree_RTP057-32",59125.2,47850,"Men Fashion"
"P123593","R-tree_RTP060-38",59125.2,38396,"Men Fashion"
"P162018","R-tree_RTP061-32",59125.2,52026,"Men Fashion"
"P498404","R-tree_RTP064-34",59125.2,52026,"Men Fashion"
"P833046","R-tree_RTP065-36",59125.2,49068,"Men Fashion"
"P776262","R-tree_RTP061-36",59125.2,46690,"Men Fashion"
"P126353","L&S_meh011",58725,46342,"Home & Living"
"P299086","GBHII_GL242-BROWN-BROWN-9",58725,35206,"Women Fashion"
"P974665","L&S_meh009",58725,36946,"Home & Living"
"P715922","Valarie_PJ 53 DR-M",58435,37352,"Men Fashion"
"P786699","STBB_A Textbook of Biology 1st year by Prof.Majid uz zaffar",8.7,0,"School & Education"
"P984532","yamaha_EF12000E",27782000,16947020,"Appliances"
"P225759","Samsung_60KS8000",19168942,12459792,"Entertainment"
"P316076","samsung_SUHD TVÂ  KS 8000 60""",19168942,14376692,"Entertainment"
"P448913","voucher",17400000,15660000,"Others"
"P999409","Samsung_55inchesKS8500",16819942,10932942,"Entertainment"
"P792775","Samsung_65KU7000",15398942,10471262,"Entertainment"
"P872944","Samsung_60inchesKU7000",14209942,12362642,"Entertainment"
"P709484","MACBOOK PRO 15-INCH 2.2GHZ QuadCore i7",13630000,8723200,"Computing"
"P670559","Apple IMac 27-Inch 3.2GHz quad-core Intel Core i5",13630000,9541000,"Computing"
"P590693","Apple Mac Book Pro 13-inch Retina Display 2.9 GHz",12122000,9455160,"Mobiles & Tablets"
"P670065","s_tv_KDL-60W600B",11062050,7079712,"Entertainment"
"P419506","Apple IMac 21.5-Inch 2.9GHz dual-core Intel Core i5",10962000,8221500,"Computing"
"P389672","Mitsubishi_MSZ-HJ71VA",10266000,6364920,"Appliances"
"P930755","IMAC 21.5-INCH 2.7GHZ QUAD CORE i5",9802000,6861400,"Computing"
"P677701","s_tv_KDL-50W800C",8789610,5976900,"Entertainment"
"P579921","MACBOOK PRO 13-INCH 2.7GHZ",8700000,5481000,"Computing"
"P361624","Samsung_RT85K7110SL",8467942,7282422,"Appliances"
"P473888","MACBOOK AIR 13-INCH 256 GB Flash Drive",8410000,5046000,"Computing"
"P876996","ahp_EOS-80D-Digital-SLR-Camera-Black",8410000,5466500,"Entertainment"
"P902887","Samsung_55inchesK6500",8119942,6089942,"Entertainment"
"P883614","Samsung_55inchesK6000",7771942,5984382,"Entertainment"
"P426226","Apple MacBook Air 13-inch 1.6GHz dual-core Intel Core i5",7656000,5052960,"Computing"
"P314652","Mac Mini 2.8GHz",7540000,5956600,"Computing"
"P393352","MACBOOK PRO 13-INCH 2.5GHZ 8GBDDR3L",7482000,5312220,"Computing"
"P678648","Changhong Ruba 55 Inches UD55D6000i Ultra HD TV_clear-CS",7482000,5162580,"Entertainment"
"P611672","Haier_HPU-48CO3",7368900,6558292,"Appliances"
"P973490","Samsung_55KU7000",7307942,4896302,"Entertainment"
"P948018","itech_Apple Macbook Air 13.3  MMG F2",7076000,5377760,"Computing"
"P984290","Apple iPhone 6S Plus 128GB",7046942,4791902,"Mobiles & Tablets"
"P504959","ahp_EOS-70D-20.2-MP-Black",7017942,6175782,"Entertainment"
"P666295","FHM_BOXTER1",6960000,4593600,"Home & Living"
"P704358","Samsung_RSA1STMG",6959942,5776742,"Appliances"
"P397123","MACBOOK AIR 11INCH",6902000,5314540,"Computing"
"P767858","RM_Sony-VPL-EW295",6670000,5669500,"Entertainment"
"P956221","Samsung_55inchesK5300",6495942,4352262,"Entertainment"
"P168052","iPhone7Plus-Red-256GB",6487648,5125228,"Mobiles & Tablets"
"P125789","lenovo_20EV000HUE",6414800,4618656,"Computing"
"P162958","RM_Sony-KDL-50W800C",6351000,5144310,"Entertainment"
"P544078","Apple iPhone 6S Plus 64GB",6321942,4551782,"Computing"
"P812976","Apple iPhone 6 Plus (128GB) Space Grey",6321942,5373642,"Mobiles & Tablets"
"P640071","Apple iPhone 6S 128GB",6321942,4235682,"Computing"
"P261079","Apple iPhone 6S 128GB-Gold",6321942,4109242,"Computing"
"P847388","iPhone7Plus-Jet Black-256GB",6278326,4771486,"Mobiles & Tablets"
"P709557","hyundai_HGS7250",6147942,4365022,"Appliances"
"P119266","iPhone7Plus-Matte Black-32GB",5949466,3926600,"Mobiles & Tablets"
"P965921","iPhone7Plus-Matte Black-128GB",5949466,3867150,"Mobiles & Tablets"
"P544492","iPhone7Plus-Jet Black-128GB",5949466,4164574,"Mobiles & Tablets"
"P167196","iPhone7Plus-Gold-128GB",5949466,3569668,"Mobiles & Tablets"
"P392127","samsung_50 J5500",5891640,3652782,"Entertainment"
"P442670","iPhone7Plus-Red- 128GB",5889668,5241750,"Mobiles & Tablets"
"P736074","EcoStar_65U565",5769782,4961958,"Entertainment"
"P463649","lenovo_20DF000QUE",5730400,4584320,"Computing"
"P416805","Kenwood_KEE-240-FH",5713000,3827710,"Appliances"
"P370493","iphone_7-128GB-wof-Jet Black",5707142,4736918,"Mobiles & Tablets"
"P779734","iPhone7-Red-256GB",5680404,4089870,"Mobiles & Tablets"
"P878889","plk_FWI/ 927 822_6",5636440,4170954,"Men Fashion"
"P619324","Samsung_Galaxy_S8_Plus_Black",5626000,4782100,"Mobiles & Tablets"
"P132718","Samsung_Galaxy_S8_Plus_Gray",5626000,4219500,"Mobiles & Tablets"
"P418626","Apple iPhone 6S 64GB",5596942,3414112,"Mobiles & Tablets"
"P748886","Apple iPhone 6 (128GB) Gold",5596942,3637992,"Mobiles & Tablets"
"P538399","Apple iPhone 6 Plus (64GB) Gold",5596942,3470082,"Mobiles & Tablets"
"P277058","Apple iPhone 6S Plus 16GB",5596942,4365602,"Mobiles & Tablets"
"P747668","iphone_7-128GB-wof-Matt Black",5591780,4864808,"Mobiles & Tablets"
"P358545","Samsung_49K6000",5585342,4579970,"Entertainment"
"P346696","HP_HP 706n A3 black",5571712,4234464,"Computing"
"P494921","Kenwood_KEE-240-F",5539000,3544960,"Appliances"
"P282765","s_tv_KDL-43W800C",5530880,3926890,"Entertainment"
"P262382","samsung_galaxy-s7-edge-pearl-black",5510000,3801900,"Mobiles & Tablets"
